date,value,punto
1996.08.16,21.07443619,Calca
1996.09.15,22.38626862,Calca
1996.10.16,22.56118584,Calca
1996.11.15,21.91957283,Calca
1996.12.16,20.45411682,Calca
1997.01.16,20.10898209,Calca
1997.02.14,19.84683228,Calca
1997.03.16,20.28493881,Calca
1997.04.15,20.96841621,Calca
1997.05.16,20.99732971,Calca
1997.06.15,22.17867088,Calca
1997.07.16,22.2612133,Calca
1997.08.16,20.49013901,Calca
1997.09.15,22.46074677,Calca
1997.10.16,23.60429764,Calca
1997.11.15,22.87501335,Calca
1997.12.16,22.74376678,Calca
1998.01.16,22.25031281,Calca
1998.02.14,22.4371624,Calca
1998.03.16,22.54007912,Calca
1998.04.15,23.40689087,Calca
1998.05.16,23.26846695,Calca
1998.06.15,21.69680405,Calca
1998.07.16,22.82720757,Calca
1998.08.16,23.21454239,Calca
1998.09.15,23.8760891,Calca
1998.10.16,22.71401024,Calca
1998.11.15,22.37176132,Calca
1998.12.16,21.43700027,Calca
1999.01.16,20.66518021,Calca
1999.02.14,19.53207207,Calca
1999.03.16,19.05800247,Calca
1999.04.15,20.05054092,Calca
1999.05.16,20.90531921,Calca
1999.06.15,21.33893394,Calca
1999.07.16,20.60091019,Calca
1999.08.16,22.20449638,Calca
1999.09.15,21.65895462,Calca
1999.10.16,21.24508667,Calca
1999.11.15,22.80089569,Calca
1999.12.16,20.99834442,Calca
2000.01.16,19.4726696,Calca
2000.02.15,19.52258873,Calca
2000.03.16,19.59800339,Calca
2000.04.15,21.35137367,Calca
2000.05.16,21.85971832,Calca
2000.06.15,21.22861862,Calca
2000.07.16,21.0089798,Calca
2000.08.16,21.68533897,Calca
2000.09.15,23.03824806,Calca
2000.10.16,21.36294937,Calca
2000.11.15,23.80192566,Calca
2000.12.16,21.48763084,Calca
2001.01.16,18.94522095,Calca
2001.02.14,19.10566139,Calca
2001.03.16,19.65447426,Calca
2001.04.15,20.6174469,Calca
2001.05.16,20.85126305,Calca
2001.06.15,20.98429489,Calca
2001.07.16,20.92318535,Calca
2001.08.16,21.39250755,Calca
2001.09.15,22.47393417,Calca
2001.10.16,22.7810936,Calca
2001.11.15,22.47154999,Calca
2001.12.16,22.04567146,Calca
2002.01.16,21.53571892,Calca
2002.02.14,19.6251049,Calca
2002.03.16,20.6427269,Calca
2002.04.15,20.70601463,Calca
2002.05.16,21.2145977,Calca
2002.06.15,21.48674965,Calca
2002.07.16,19.3641777,Calca
2002.08.16,21.56253433,Calca
2002.09.15,22.02380562,Calca
2002.10.16,21.89522743,Calca
2002.11.15,21.85763168,Calca
2002.12.16,21.34503555,Calca
2003.01.16,20.9724617,Calca
2003.02.14,21.16543388,Calca
2003.03.16,20.56342316,Calca
2003.04.15,21.27317429,Calca
2003.05.16,21.48572922,Calca
2003.06.15,21.810009,Calca
2003.07.16,21.45128441,Calca
2003.08.16,21.1836071,Calca
2003.09.15,22.03370476,Calca
2003.10.16,23.25197792,Calca
2003.11.15,23.29849243,Calca
2003.12.16,21.4938736,Calca
2004.01.16,20.23162079,Calca
2004.02.15,20.55912781,Calca
2004.03.16,21.14354134,Calca
2004.04.15,21.65235138,Calca
2004.05.16,21.93851089,Calca
2004.06.15,20.34008598,Calca
2004.07.16,20.02175903,Calca
2004.08.16,20.2148571,Calca
2004.09.15,21.37092972,Calca
2004.10.16,22.54779625,Calca
2004.11.15,22.63007736,Calca
2004.12.16,21.89722252,Calca
2005.01.16,21.51493073,Calca
2005.02.14,20.82114792,Calca
2005.03.16,21.13807487,Calca
2005.04.15,22.00042152,Calca
2005.05.16,22.77425194,Calca
2005.06.15,21.99307632,Calca
2005.07.16,22.01038742,Calca
2005.08.16,23.05043602,Calca
2005.09.15,21.86171532,Calca
2005.10.16,21.95291328,Calca
2005.11.15,22.67832375,Calca
2005.12.16,21.65303421,Calca
2006.01.16,19.86099243,Calca
2006.02.14,21.08261108,Calca
2006.03.16,20.37467003,Calca
2006.04.15,20.83226585,Calca
2006.05.16,21.58942032,Calca
2006.06.15,21.1222744,Calca
2006.07.16,21.85516739,Calca
2006.08.16,22.19688606,Calca
2006.09.15,22.85754204,Calca
2006.10.16,22.49402428,Calca
2006.11.15,21.31333542,Calca
2006.12.16,21.11401558,Calca
2007.01.16,21.33598328,Calca
2007.02.14,20.84059525,Calca
2007.03.16,20.01434135,Calca
2007.04.15,20.56019974,Calca
2007.05.16,21.15369987,Calca
2007.06.15,22.07794952,Calca
2007.07.16,20.96182823,Calca
2007.08.16,22.68901634,Calca
2007.09.15,21.2297554,Calca
2007.10.16,22.27425766,Calca
2007.11.15,22.68685722,Calca
2007.12.16,21.59723663,Calca
2008.01.16,19.37818336,Calca
2008.02.15,20.67259407,Calca
2008.03.16,19.97541237,Calca
2008.04.15,21.16288948,Calca
2008.05.16,21.2197094,Calca
2008.06.15,21.61646461,Calca
2008.07.16,21.93465042,Calca
2008.08.16,22.99502945,Calca
2008.09.15,22.84541702,Calca
2008.10.16,22.30129623,Calca
2008.11.15,23.11174583,Calca
2008.12.16,20.94278526,Calca
2009.01.16,20.28174973,Calca
2009.02.14,20.33884811,Calca
2009.03.16,20.53985023,Calca
2009.04.15,21.42540932,Calca
2009.05.16,21.69382477,Calca
2009.06.15,22.4006424,Calca
2009.07.16,21.39005661,Calca
2009.08.16,23.23135567,Calca
2009.09.15,23.44675636,Calca
2009.10.16,24.24526978,Calca
2009.11.15,22.69691849,Calca
2009.12.16,21.49789619,Calca
2010.01.16,20.57426262,Calca
2010.02.14,21.41326904,Calca
2010.03.16,21.40221214,Calca
2010.04.15,22.28027916,Calca
2010.05.16,22.17517471,Calca
2010.06.15,22.48920441,Calca
2010.07.16,23.12501717,Calca
2010.08.16,24.04986763,Calca
2010.09.15,24.23143387,Calca
2010.10.16,23.72221375,Calca
2010.11.15,23.76508522,Calca
2010.12.16,21.89181519,Calca
2011.01.16,21.45235252,Calca
2011.02.14,19.76593781,Calca
2011.03.16,20.58697891,Calca
2011.04.15,21.47633171,Calca
2011.05.16,22.23930168,Calca
2011.06.15,22.70087433,Calca
2011.07.16,21.43671036,Calca
2011.08.16,23.09192467,Calca
2011.09.15,22.41935349,Calca
2011.10.16,23.35429955,Calca
2011.11.15,24.13911247,Calca
2011.12.16,21.14323425,Calca
2012.01.16,21.28015518,Calca
2012.02.15,20.074646,Calca
2012.03.16,21.12426949,Calca
2012.04.15,21.2937088,Calca
2012.05.16,22.34400558,Calca
2012.06.15,22.3471756,Calca
2012.07.16,22.85533905,Calca
2012.08.16,23.52880669,Calca
2012.09.15,23.23894882,Calca
2012.10.16,23.90730858,Calca
2012.11.15,23.58645439,Calca
2012.12.16,20.73995018,Calca
2013.01.16,20.98262405,Calca
2013.02.14,20.97696114,Calca
2013.03.16,21.67975044,Calca
2013.04.15,22.55966377,Calca
2013.05.16,22.11715698,Calca
2013.06.15,21.13211441,Calca
2013.07.16,21.52515221,Calca
2013.08.16,22.45369148,Calca
2013.09.15,24.09648514,Calca
2013.10.16,22.75656319,Calca
2013.11.15,22.90762711,Calca
2013.12.16,21.34924889,Calca
2014.01.16,21.09863091,Calca
2014.02.14,21.55038071,Calca
2014.03.16,21.92194176,Calca
2014.04.15,21.70922279,Calca
2014.05.16,21.52913094,Calca
2014.06.15,23.36165047,Calca
2014.07.16,22.340765,Calca
2014.08.16,22.47909164,Calca
2014.09.15,22.45483208,Calca
2014.10.16,23.23569679,Calca
2014.11.15,23.84673882,Calca
2014.12.16,22.61263847,Calca
2015.01.16,21.07001495,Calca
2015.02.14,21.58648491,Calca
2015.03.16,21.91314507,Calca
2015.04.15,20.95046234,Calca
2015.05.16,21.55143356,Calca
2015.06.15,22.62616158,Calca
2015.07.16,22.65060616,Calca
2015.08.16,23.68709373,Calca
2015.09.15,23.95928383,Calca
2015.10.16,23.85157585,Calca
2015.11.15,23.94433594,Calca
2015.12.16,22.14483261,Calca
